1.0442052e+00  1.6242432e+00  -7.6788245e-01  -1.4536481e-01
8.5002488e-01  1.5809888e+00  -8.0403308e-01  -2.0673535e-01
6.7275341e-01  1.5295019e+00  -8.3561610e-01  -2.7148035e-01
5.1127209e-01  1.4715958e+00  -8.6231626e-01  -3.3943547e-01
3.6446667e-01  1.4087317e+00  -8.8377781e-01  -4.1037688e-01
2.3125690e-01  1.3420885e+00  -8.9961915e-01  -4.8401336e-01
1.1061429e-01  1.2726172e+00  -9.0944777e-01  -5.5997997e-01
1.5720784e-03  1.2010832e+00  -9.1287576e-01  -6.3783336e-01
-9.6769701e-02  1.1281007e+00  -9.0953618e-01  -7.1704940e-01
-1.8524243e-01  1.0541592e+00  -8.9910000e-01  -7.9702319e-01
-2.6460914e-01  9.7964607e-01  -8.8129349e-01  -8.7707222e-01
-3.3556614e-01  9.0486421e-01  -8.5591544e-01  -9.5644264e-01
-3.9874536e-01  8.3004670e-01  -8.2285375e-01  -1.0343192e+00
-4.5471721e-01  7.5536892e-01  -7.8210040e-01  -1.1098385e+00
-5.0399361e-01  6.8095860e-01  -7.3376425e-01  -1.1821061e+00
-5.4703112e-01  6.0690414e-01  -6.7808063e-01  -1.2502160e+00
-5.8423397e-01  5.3326163e-01  -6.1541708e-01  -1.3132730e+00
-6.1595697e-01  4.6006073e-01  -5.4627452e-01  -1.3704164e+00
-6.4250823e-01  3.8730970e-01  -4.7128355e-01  -1.4208445e+00
-6.6415168e-01  3.1499959e-01  -3.9119561e-01  -1.4638381e+00
-6.8110935e-01  2.4310799e-01  -3.0686918e-01  -1.4987823e+00
-6.9356340e-01  1.7160213e-01  -2.1925151e-01  -1.5251856e+00
-7.0165795e-01  1.0044173e-01  -1.2935663e-01  -1.5426949e+00
-7.0550057e-01  2.9581437e-02  -3.8240594e-02  -1.5511054e+00
-7.0516365e-01  -4.1026905e-02  5.3024835e-02  -1.5503657e+00
-7.0068540e-01  -1.1143217e-01  1.4337877e-01  -1.5405772e+00
-6.9207074e-01  -1.8168197e-01  2.3179685e-01  -1.5219884e+00
-6.7929191e-01  -2.5182079e-01  3.1731473e-01  -1.4949839e+00
-6.6228881e-01  -3.2188805e-01  3.9904854e-01  -1.4600699e+00
-6.4096930e-01  -3.9191613e-01  4.7621143e-01  -1.4178557e+00
-6.1520912e-01  -4.6192842e-01  5.4812591e-01  -1.3690336e+00
-5.8485177e-01  -5.3193704e-01  6.1423164e-01  -1.3143576e+00
-5.4970815e-01  -6.0194050e-01  6.7408879e-01  -1.2546213e+00
-5.0955615e-01  -6.7192103e-01  7.2737736e-01  -1.1906377e+00
-4.6414000e-01  -7.4184161e-01  7.7389280e-01  -1.1232193e+00
-4.1316967e-01  -8.1164255e-01  8.1353860e-01  -1.0531614e+00
-3.5632018e-01  -8.8123761e-01  8.4631649e-01  -9.8122697e-01
-2.9323090e-01  -9.5050952e-01  8.7231491e-01  -9.0813505e-01
-2.2350498e-01  -1.0193047e+00  8.9169652e-01  -8.3455139e-01
-1.4670899e-01  -1.0874274e+00  9.0468505e-01  -7.6108207e-01
-6.2372792e-02  -1.1546321e+00  9.1155234e-01  -6.8826948e-01
3.0010013e-02  -1.2206156e+00  9.1260566e-01  -6.1659068e-01
1.3098101e-01  -1.2850071e+00  9.0817586e-01  -5.4645763e-01
2.4111486e-01  -1.3473560e+00  8.9860630e-01  -4.7821908e-01
3.6101573e-01  -1.4071184e+00  8.8424291e-01  -4.1216375e-01
4.9131179e-01  -1.4636401e+00  8.6542518e-01  -3.4852452e-01
6.3264683e-01  -1.5161369e+00  8.4247818e-01  -2.8748335e-01
7.8566806e-01  -1.5636696e+00  8.1570533e-01  -2.2917674e-01
9.5100826e-01  -1.6051153e+00  7.8538183e-01  -1.7370153e-01
1.1292601e+00  -1.6391305e+00  7.5174847e-01  -1.2112096e-01
1.3209391e+00  -1.6641073e+00  7.1500530e-01  -7.1470959e-02
1.5264302e+00  -1.6781181e+00  6.7530497e-01  -2.4766744e-02
1.7459092e+00  -1.6788470e+00  6.3274482e-01  1.8990089e-02
1.9792281e+00  -1.6635055e+00  5.8735715e-01  5.9803544e-02
2.2257417e+00  -1.6287265e+00  5.3909639e-01  9.7673558e-02
2.4840451e+00  -1.5704372e+00  4.8782182e-01  1.3258339e-01
2.7515648e+00  -1.4837127e+00  4.3327418e-01  1.6448176e-01
3.0239113e+00  -1.3626336e+00  3.7504479e-01  1.9325566e-01
3.2938440e+00  -1.2002247e+00  3.1253901e-01  2.1868658e-01
3.5496329e+00  -9.8870434e-01  2.4494853e-01  2.4037831e-01
3.7726603e+00  -7.2067418e-01  1.7128791e-01  2.5764142e-01
3.9348804e+00  -3.9274390e-01  9.0666436e-02  2.6934172e-01
3.9999721e+00  -1.3841171e-02  3.1603224e-03  2.7384995e-01
3.9377473e+00  3.8412400e-01  -8.8628460e-02  2.6954277e-01
3.7514586e+00  7.5173933e-01  -1.7936106e-01  2.5606111e-01
3.4806116e+00  1.0531198e+00  -2.6437014e-01  2.3473513e-01
3.1692916e+00  1.2813497e+00  -3.4217006e-01  2.0730047e-01
2.8470397e+00  1.4454175e+00  -4.1325226e-01  1.7495823e-01
2.5301643e+00  1.5575151e+00  -4.7854669e-01  1.3836702e-01
2.2270484e+00  1.6285004e+00  -5.3883841e-01  9.7858837e-02
1.9417412e+00  1.6671135e+00  -5.9466194e-01  5.3594157e-02
1.6759263e+00  1.6802127e+00  -6.4632692e-01  5.6495492e-03
1.4299736e+00  1.6731683e+00  -6.9396354e-01  -4.5932987e-02
1.2035173e+00  1.6502072e+00  -7.3756186e-01  -1.0111616e-01
9.9578305e-01  1.6146780e+00  -7.7700205e-01  -1.5984732e-01
8.0578073e-01  1.5692506e+00  -8.1207761e-01  -2.2204356e-01
6.3241934e-01  1.5160646e+00  -8.4251406e-01  -2.8757961e-01
4.7457770e-01  1.4568410e+00  -8.6798505e-01  -3.5627760e-01
3.3114756e-01  1.3929672e+00  -8.8812726e-01  -4.2789811e-01
2.0105989e-01  1.3255629e+00  -9.0255507e-01  -5.0213267e-01
8.3300379e-02  1.2555306e+00  -9.1087561e-01  -5.7859779e-01
-2.3081948e-02  1.1835964e+00  -9.1270452e-01  -6.5683079e-01
-1.1897060e-01  1.1103422e+00  -9.0768242e-01  -7.3628794e-01
-2.0518039e-01  1.0362311e+00  -8.9549200e-01  -8.1634524e-01
-2.8245809e-01  9.6162860e-01  -8.7587546e-01  -8.9630225e-01
-3.5148425e-01  8.8681943e-01  -8.4865161e-01  -9.7538930e-01
-4.1287568e-01  8.1202179e-01  -8.1373211e-01  -1.0527782e+00
-4.6718842e-01  7.3739871e-01  -7.7113608e-01  -1.1275963e+00
-5.1492076e-01  6.6306773e-01  -7.2100210e-01  -1.1989446e+00
-5.5651637e-01  5.8910886e-01  -6.6359703e-01  -1.2659175e+00
-5.9236730e-01  5.1557133e-01  -5.9932063e-01  -1.3276259e+00
-6.2281685e-01  4.4247919e-01  -5.2870561e-01  -1.3832212e+00
-6.4816228e-01  3.6983620e-01  -4.5241270e-01  -1.4319193e+00
-6.6865720e-01  2.9762984e-01  -3.7122059e-01  -1.4730244e+00
-6.8451386e-01  2.2583493e-01  -2.8601099e-01  -1.5059496e+00
-6.9590509e-01  1.5441665e-01  -1.9774939e-01  -1.5302358e+00
-7.0296607e-01  8.3333275e-02  -1.0746229e-01  -1.5455646e+00
-7.0579578e-01  1.2538570e-02  -1.6211978e-02  -1.5517681e+00
-7.0445827e-01  -5.8015969e-02  7.4929992e-02  -1.5488320e+00
-6.9898367e-01  -1.2837909e-01  1.6490925e-01  -1.5368939e+00
-6.8936897e-01  -1.9859785e-01  2.5271385e-01  -1.5162362e+00
-6.7557858e-01  -2.6871565e-01  3.3739710e-01  -1.4872744e+00
-6.5754468e-01  -3.3877042e-01  4.1809717e-01  -1.4505412e+00
-6.3516737e-01  -4.0879257e-01  4.9405262e-01  -1.4066679e+00
-6.0831466e-01  -4.7880295e-01  5.6461365e-01  -1.3563637e+00
-5.7682221e-01  -5.4881066e-01  6.2924881e-01  -1.3003940e+00
-5.4049303e-01  -6.1881053e-01  6.8754739e-01  -1.2395591e+00
-4.9909694e-01  -6.8878043e-01  7.3921775e-01  -1.1746734e+00
-4.5236998e-01  -7.5867822e-01  7.8408214e-01  -1.1065468e+00
-4.0001376e-01  -8.2843817e-01  8.2206872e-01  -1.0359681e+00
-3.4169476e-01  -8.9796702e-01  8.5320122e-01  -9.6369058e-01
-2.7704366e-01  -9.6713926e-01  8.7758717e-01  -8.9042127e-01
-2.0565484e-01  -1.0357917e+00  8.9540513e-01  -8.1681199e-01
-1.2708600e-01  -1.1037173e+00  9.0689163e-01  -7.4345373e-01
-4.0858211e-02  -1.1706576e+00  9.1232818e-01  -6.7087321e-01
5.3543552e-02  -1.2362939e+00  9.1202879e-01  -5.9953170e-01
1.5666908e-01  -1.3002373e+00  9.0632830e-01  -5.2982571e-01
2.6910054e-01  -1.3620162e+00  8.9557157e-01  -4.6208918e-01
3.9144848e-01  -1.4210617e+00  8.8010376e-01  -3.9659695e-01
5.2434572e-01  -1.4766904e+00  8.6026159e-01  -3.3356915e-01
6.6843819e-01  -1.5280830e+00  8.3636554e-01  -2.7317626e-01
8.2437150e-01  -1.5742590e+00  8.0871280e-01  -2.1554469e-01
9.9277149e-01  -1.6140459e+00  7.7757086e-01  -1.6076261e-01
1.1742161e+00  -1.6460409e+00  7.4317125e-01  -1.0888609e-01
1.3691952e+00  -1.6685646e+00  7.0570327e-01  -5.9945444e-02
1.5780515e+00  -1.6796025e+00  6.6530700e-01  -1.3951935e-02
1.8008951e+00  -1.6767336e+00  6.2206509e-01  2.9094977e-02
2.0374767e+00  -1.6570401e+00  5.7599239e-01  6.9199286e-02
2.2869965e+00  -1.6169974e+00  5.2702218e-01  1.0635822e-01
2.5478126e+00  -1.5523413e+00  4.7498758e-01  1.4054861e-01
2.8169846e+00  -1.4579190e+00  4.1959643e-01  1.7170726e-01
3.0895495e+00  -1.3275561e+00  3.6039863e-01  1.9970060e-01
3.3573624e+00  -1.1540396e+00  2.9674958e-01  2.2427529e-01
3.6072799e+00  -9.2951283e-01  2.2779017e-01  2.4497689e-01
