6.4758172e-319 1.0000000e+00 0.0000000e+00 5.0000000e-01 0.0000000e+001.0000000e+00 0.0000000e+00
3.0375000e+00  -1.1675471e-01 1.7711219e-01 -6.8750802e-01 -1.3957951e+00 -9.3030724e-01 -1.1910000e-01 1.0651455e+00 1.0663854e+00
3.0750000e+00  -1.1036575e-01 1.6251284e-01 -7.3963192e-01 -1.3830423e+00 -9.3405737e-01 -8.0879227e-02 1.1070335e+00 1.1082347e+00
3.1125000e+00  -1.0464708e-01 1.4145142e-01 -7.9115177e-01 -1.3635428e+00 -9.3637150e-01 -4.2523502e-02 1.1479053e+00 1.1490546e+00
3.1500000e+00  -9.9830840e-02 1.1447810e-01 -8.4181117e-01 -1.3371334e+00 -9.3724575e-01 -4.0967929e-03 1.1873962e+00 1.1884808e+00
3.1875000e+00  -9.6127830e-02 8.2179583e-02 -8.9134958e-01 -1.3037547e+00 -9.3667867e-01 3.4336756e-02 1.2251652e+00 1.2261731e+00
3.2250000e+00  -9.3726272e-02 4.5172044e-02 -9.3950606e-01 -1.2634451e+00 -9.3467121e-01 7.2712984e-02 1.2608965e+00 1.2618163e+00
3.2625000e+00  -9.2790834e-02 4.0944693e-03 -9.8602287e-01 -1.2163345e+00 -9.3122671e-01 1.1096787e-01 1.2943013e+00 1.2951224e+00
3.3000000e+00  -9.3461898e-02 -4.0397968e-02 -1.0306488e+00 -1.1626389e+00 -9.2635093e-01 1.4903768e-01 1.3251192e+00 1.3258319e+00
3.3375000e+00  -9.5855077e-02 -8.7640491e-02 -1.0731421e+00 -1.1026540e+00 -9.2005199e-01 1.8685912e-01 1.3531203e+00 1.3537158e+00
3.3750000e+00  -1.0006098e-01 -1.3696532e-01 -1.1132738e+00 -1.0367489e+00 -9.1234039e-01 2.2436951e-01 1.3781061e+00 1.3785767e+00
3.4125000e+00  -1.0614521e-01 -1.8770832e-01 -1.1508297e+00 -9.6535987e-01 -9.0322894e-01 2.6150688e-01 1.3999112e+00 1.4002506e+00
3.4500000e+00  -1.1414866e-01 -2.3921565e-01 -1.1856134e+00 -8.8898368e-01 -8.9273280e-01 2.9821015e-01 1.4184048e+00 1.4186077e+00
3.4875000e+00  -1.2408797e-01 -2.9085043e-01 -1.2174480e+00 -8.0817079e-01 -8.8086936e-01 3.3441929e-01 1.4334914e+00 1.4335539e+00
3.5250000e+00  -1.3595636e-01 -3.4199942e-01 -1.2461781e+00 -7.2351812e-01 -8.6765826e-01 3.7007541e-01 1.4451116e+00 1.4450313e+00
3.5625000e+00  -1.4972455e-01 -3.9207949e-01 -1.2716717e+00 -6.3566169e-01 -8.5312134e-01 4.0512092e-01 1.4532433e+00 1.4530191e+00
3.6000000e+00  -1.6534210e-01 -4.4054407e-01 -1.2938210e+00 -5.4526881e-01 -8.3728253e-01 4.3949966e-01 1.4579015e+00 1.4575341e+00
3.6375000e+00  -1.8273884e-01 -4.8688938e-01 -1.3125438e+00 -4.5303005e-01 -8.2016788e-01 4.7315699e-01 1.4591391e+00 1.4586306e+00
3.6750000e+00  -2.0182660e-01 -5.3066029e-01 -1.3277840e+00 -3.5965084e-01 -8.0180544e-01 5.0603994e-01 1.4570467e+00 1.4564008e+00
3.7125000e+00  -2.2250114e-01 -5.7145593e-01 -1.3395123e+00 -2.6584270e-01 -7.8222521e-01 5.3809732e-01 1.4517521e+00 1.4509744e+00
3.7500000e+00  -2.4464429e-01 -6.0893476e-01 -1.3477257e+00 -1.7231422e-01 -7.6145908e-01 5.6927978e-01 1.4434203e+00 1.4425180e+00
3.7875000e+00  -2.6812627e-01 -6.4281909e-01 -1.3524480e+00 -7.9761610e-02 -7.3954075e-01 5.9953994e-01 1.4322525e+00 1.4312344e+00
3.8250000e+00  -2.9280812e-01 -6.7289890e-01 -1.3537285e+00 1.1141064e-02 -7.1650568e-01 6.2883248e-01 1.4184853e+00 1.4173620e+00
3.8625000e+00  -3.1854434e-01 -6.9903469e-01 -1.3516411e+00 9.9751971e-02 -6.9239096e-01 6.5711418e-01 1.4023891e+00 1.4011729e+00
3.9000000e+00  -3.4518554e-01 -7.2115933e-01 -1.3462833e+00 1.8547193e-01 -6.6723527e-01 6.8434404e-01 1.3842668e+00 1.3829718e+00
3.9375000e+00  -3.7258118e-01 -7.3927847e-01 -1.3377738e+00 2.6775511e-01 -6.4107879e-01 7.1048331e-01 1.3644521e+00 1.3630938e+00
3.9750000e+00  -4.0058228e-01 -7.5346943e-01 -1.3262507e+00 3.4611982e-01 -6.1396311e-01 7.3549556e-01 1.3433065e+00 1.3419021e+00
4.0125000e+00  -4.2904406e-01 -7.6387800e-01 -1.3118689e+00 4.2015941e-01 -5.8593114e-01 7.5934671e-01 1.3212167e+00 1.3197849e+00
4.0500000e+00  -4.5782842e-01 -7.7071299e-01 -1.2947969e+00 4.8955279e-01 -5.5702702e-01 7.8200510e-01 1.2985913e+00 1.2971521e+00
4.0875000e+00  -4.8680614e-01 -7.7423814e-01 -1.2752134e+00 5.5407444e-01 -5.2729603e-01 8.0344149e-01 1.2758560e+00 1.2744305e+00
4.1250000e+00  -5.1585873e-01 -7.7476089e-01 -1.2533038e+00 6.1360313e-01 -4.9678452e-01 8.2362910e-01 1.2534489e+00 1.2520591e+00
4.1625000e+00  -5.4487987e-01 -7.7261803e-01 -1.2292558e+00 6.6812887e-01 -4.6553976e-01 8.4254360e-01 1.2318136e+00 1.2304821e+00
4.2000000e+00  -5.7377612e-01 -7.6815810e-01 -1.2032554e+00 7.1775707e-01 -4.3360993e-01 8.6016317e-01 1.2113918e+00 1.2101415e+00
4.2375000e+00  -6.0246703e-01 -7.6172077e-01 -1.1754825e+00 7.6270895e-01 -4.0104396e-01 8.7646843e-01 1.1926150e+00 1.1914685e+00
4.2750000e+00  -6.3088434e-01 -7.5361410e-01 -1.1461066e+00 8.0331724e-01 -3.6789144e-01 8.9144251e-01 1.1758935e+00 1.1748726e+00
4.3125000e+00  -6.5897042e-01 -7.4409069e-01 -1.1152827e+00 8.4001617e-01 -3.3420259e-01 9.0507097e-01 1.1616065e+00 1.1607315e+00
4.3500000e+00  -6.8667567e-01 -7.3332465e-01 -1.0831478e+00 8.7332529e-01 -3.0002809e-01 9.1734180e-01 1.1500894e+00 1.1493787e+00
4.3875000e+00  -7.1395524e-01 -7.2139139e-01 -1.0498184e+00 9.0382711e-01 -2.6541905e-01 9.2824540e-01 1.1416231e+00 1.1410925e+00
4.4250000e+00  -7.4076502e-01 -7.0825268e-01 -1.0153882e+00 9.3213938e-01 -2.3042687e-01 9.3777456e-01 1.1364234e+00 1.1360851e+00
4.4625000e+00  -7.6705719e-01 -6.9374893e-01 -9.7992752e-01 9.5888366e-01 -1.9510320e-01 9.4592440e-01 1.1346318e+00 1.1344943e+00
4.5000000e+00  -7.9277568e-01 -6.7760037e-01 -9.4348404e-01 9.8465259e-01 -1.5949982e-01 9.5269230e-01 1.1363100e+00 1.1363777e+00
4.5375000e+00  -8.1785183e-01 -6.5941744e-01 -9.0608406e-01 1.0099787e+00 -1.2366856e-01 9.5807793e-01 1.1414371e+00 1.1417099e+00
4.5750000e+00  -8.4220058e-01 -6.3871990e-01 -8.6773553e-01 1.0353077e+00 -8.7661231e-02 9.6208312e-01 1.1499107e+00 1.1503842e+00
4.6125000e+00  -8.6571758e-01 -6.1496278e-01 -8.2843164e-01 1.0609781e+00 -5.1529533e-02 9.6471183e-01 1.1615512e+00 1.1622167e+00
4.6500000e+00  -8.8827729e-01 -5.8756672e-01 -7.8815509e-01 1.0872094e+00 -1.5324976e-02 9.6597010e-01 1.1761098e+00 1.1769548e+00
4.6875000e+00  -9.0973229e-01 -5.5594980e-01 -7.4688265e-01 1.1140979e+00 2.0901193e-02 9.6586597e-01 1.1932780e+00 1.1942867e+00
4.7250000e+00  -9.2991379e-01 -5.1955822e-01 -7.0458974e-01 1.1416213e+00 5.7098065e-02 9.6440943e-01 1.2126991e+00 1.2138528e+00
4.7625000e+00  -9.4863318e-01 -4.7789373e-01 -6.6125469e-01 1.1696486e+00 9.3215141e-02 9.6161233e-01 1.2339796e+00 1.2352573e+00
4.8000000e+00  -9.6568458e-01 -4.3053629e-01 -6.1686256e-01 1.1979548e+00 1.2920240e-01 9.5748831e-01 1.2567008e+00 1.2580798e+00
4.8375000e+00  -9.8084810e-01 -3.7716148e-01 -5.7140831e-01 1.2262391e+00 1.6501037e-01 9.5205275e-01 1.2804293e+00 1.2818857e+00
4.8750000e+00  -9.9389368e-01 -3.1755238e-01 -5.2489935e-01 1.2541430e+00 2.0059017e-01 9.4532269e-01 1.3047264e+00 1.3062358e+00
4.9125000e+00  -1.0045852e+00 -2.5160654e-01 -4.7735729e-01 1.2812689e+00 2.3589362e-01 9.3731672e-01 1.3291568e+00 1.3306942e+00
4.9500000e+00  -1.0126850e+00 -1.7933855e-01 -4.2881913e-01 1.3071978e+00 2.7087323e-01 9.2805495e-01 1.3532951e+00 1.3548358e+00
4.9875000e+00  -1.0179581e+00 -1.0087898e-01 -3.7933773e-01 1.3315047e+00 3.0548231e-01 9.1755893e-01 1.3767323e+00 1.3782520e+00
5.0250000e+00  -1.0201765e+00 -1.6470472e-02 -3.2898177e-01 1.3537727e+00 3.3967500e-01 9.0585152e-01 1.3990801e+00 1.4005553e+00
5.0625000e+00  -1.0191233e+00 7.3538465e-02 -2.7783524e-01 1.3736049e+00 3.7340633e-01 8.9295690e-01 1.4199758e+00 1.4213837e+00
5.1000000e+00  -1.0145966e+00 1.6870130e-01 -2.2599646e-01 1.3906342e+00 4.0663225e-01 8.7890044e-01 1.4390851e+00 1.4404044e+00
5.1375000e+00  -1.0064129e+00 2.6848263e-01 -1.7357684e-01 1.4045320e+00 4.3930967e-01 8.6370862e-01 1.4561054e+00 1.4573158e+00
5.1750000e+00  -9.9441033e-01 3.7226821e-01 -1.2069928e-01 1.4150145e+00 4.7139655e-01 8.4740902e-01 1.4707679e+00 1.4718511e+00
5.2125000e+00  -9.7845125e-01 4.7937577e-01 -6.7496395e-02 1.4218483e+00 5.0285186e-01 8.3003017e-01 1.4828401e+00 1.4837792e+00
5.2500000e+00  -9.5842482e-01 5.8906618e-01 -1.4108540e-02 1.4248544e+00 5.3363569e-01 8.1160155e-01 1.4921272e+00 1.4929074e+00
5.2875000e+00  -9.3424877e-01 7.0055517e-01 3.9318289e-02 1.4239116e+00 5.6370923e-01 7.9215349e-01 1.4984739e+00 1.4990823e+00
5.3250000e+00  -9.0587089e-01 8.1302520e-01 9.2634663e-02 1.4189583e+00 5.9303484e-01 7.7171712e-01 1.5017655e+00 1.5021913e+00
5.3625000e+00  -8.7327008e-01 9.2563767e-01 1.4568998e-01 1.4099939e+00 6.2157606e-01 7.5032429e-01 1.5019289e+00 1.5021637e+00
5.4000000e+00  -8.3645687e-01 1.0375452e+00 1.9833479e-01 1.3970793e+00 6.4929761e-01 7.2800754e-01 1.4989340e+00 1.4989716e+00
5.4375000e+00  -7.9547355e-01 1.1479044e+00 2.5042304e-01 1.3803369e+00 6.7616549e-01 7.0480002e-01 1.4927937e+00 1.4926307e+00
5.4750000e+00  -7.5039375e-01 1.2558880e+00 3.0181445e-01 1.3599493e+00 7.0214690e-01 6.8073546e-01 1.4835654e+00 1.4832008e+00
5.5125000e+00  -7.0132164e-01 1.3606982e+00 3.5237666e-01 1.3361577e+00 7.2721036e-01 6.5584808e-01 1.4713507e+00 1.4707862e+00
5.5500000e+00  -6.4839053e-01 1.4615794e+00 4.0198741e-01 1.3092593e+00 7.5132566e-01 6.3017258e-01 1.4562964e+00 1.4555367e+00
5.5875000e+00  -5.9176111e-01 1.5578307e+00 4.5053661e-01 1.2796036e+00 7.7446389e-01 6.0374411e-01 1.4385944e+00 1.4376469e+00
5.6250000e+00  -5.3161906e-01 1.6488198e+00 4.9792816e-01 1.2475880e+00 7.9659749e-01 5.7659815e-01 1.4184822e+00 1.4173572e+00
5.6625000e+00  -4.6817236e-01 1.7339948e+00 5.4408168e-01 1.2136516e+00 8.1770023e-01 5.4877055e-01 1.3962425e+00 1.3949538e+00
5.7000000e+00  -4.0164792e-01 1.8128980e+00 5.8893393e-01 1.1782679e+00 8.3774722e-01 5.2029748e-01 1.3722039e+00 1.3707679e+00
5.7375000e+00  -3.3228789e-01 1.8851772e+00 6.3243991e-01 1.1419353e+00 8.5671493e-01 4.9121535e-01 1.3467397e+00 1.3451765e+00
5.7750000e+00  -2.6034545e-01 1.9505978e+00 6.7457361e-01 1.1051649e+00 8.7458121e-01 4.6156082e-01 1.3202682e+00 1.3186009e+00
5.8125000e+00  -1.8608022e-01 2.0090521e+00 7.1532820e-01 1.0684668e+00 8.9132530e-01 4.3137077e-01 1.2932506e+00 1.2915056e+00
5.8500000e+00  -1.0975336e-01 2.0605679e+00 7.5471569e-01 1.0323316e+00 9.0692779e-01 4.0068226e-01 1.2661897e+00 1.2643967e+00
5.8875000e+00  -3.1622366e-02 2.1053121e+00 7.9276578e-01 9.9720950e-01 9.2137070e-01 3.6953251e-01 1.2396263e+00 1.2378181e+00
5.9250000e+00  4.8064143e-02 2.1435909e+00 8.2952394e-01 9.6348585e-01 9.3463743e-01 3.3795886e-01 1.2141343e+00 1.2123466e+00
5.9625000e+00  1.2907153e-01 2.1758422e+00 8.6504843e-01 9.3145290e-01 9.4671278e-01 3.0599881e-01 1.1903134e+00 1.1885843e+00
6.0000000e+00  2.1118384e-01 2.2026208e+00 8.9940625e-01 9.0128015e-01 9.5758298e-01 2.7368994e-01 1.1687785e+00 1.1671482e+00
6.0375000e+00  2.9420771e-01 2.2245721e+00 9.3266801e-01 8.7298457e-01 9.6723564e-01 2.4106990e-01 1.1501462e+00 1.1486557e+00
6.0750000e+00  3.7797513e-01 2.2423956e+00 9.6490165e-01 8.4640426e-01 9.7565980e-01 2.0817644e-01 1.1350164e+00 1.1337067e+00
6.1125000e+00  4.6234461e-01 2.2567967e+00 9.9616539e-01 8.2117948e-01 9.8284593e-01 1.7504736e-01 1.1239516e+00 1.1228621e+00
6.1500000e+00  5.4720034e-01 2.2684301e+00 1.0265001e+00 7.9674596e-01 9.8878588e-01 1.4172052e-01 1.1174526e+00 1.1166196e+00
6.1875000e+00  6.3244916e-01 2.2778395e+00 1.0559218e+00 7.7234445e-01 9.9347297e-01 1.0823379e-01 1.1159342e+00 1.1153892e+00
